"Loc","Type","Spec","TAG","date","Family","Order","lat","lng","Spec_group","Stage","Sex","Det","Number","Method","occurrenceID"
"Bo2","tree","Juglans regia","Bo2_tree",2023-06-12,"Juglandaceae","Fagales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",65,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:88"
"Bo2","tree","Lapsana communis","Bo2_tree",2023-06-12,"Asteraceae","Asterales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:89"
"Bo2","tree","Leucanthemum vulgare","Bo2_tree",2023-06-12,"Asteraceae","Asterales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:90"
"Bo2","tree","Papaver rhoeas","Bo2_tree",2023-06-12,"Papaveraceae","Ranunculales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:91"
"Bo2","tree","Phacelia tanacetifolia","Bo2_tree",2023-06-12,"Hydrophyllaceae","Boraginales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:92"
"Bo2","tree","Poa trivialis","Bo2_tree",2023-06-12,"Poaceae","Poales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:93"
"Bo2","tree","Raphanus sativus","Bo2_tree",2023-06-12,"Brassicaceae","Brassicales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:94"
"Bo2","tree","Rumex obtusifolius","Bo2_tree",2023-06-12,"Polygonaceae","Caryophyllales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:95"
"Bo2","tree","Sonchus asper","Bo2_tree",2023-06-12,"Asteraceae","Asterales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:96"
"Bo2","tree","Sonchus oleraceus","Bo2_tree",2023-06-12,"Asteraceae","Asterales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:97"
"Bo2","tree","Stellaria media","Bo2_tree",2023-06-12,"Caryophyllaceae","Caryophyllales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:98"
"Bo2","tree","Trifolium repens","Bo2_tree",2023-06-12,"Fabaceae","Fabales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:99"
"Bo2","tree","Urtica dioica","Bo2_tree",2023-06-12,"Urticaceae","Rosales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:100"
"Bo2","tree","Veronica hederifolia","Bo2_tree",2023-06-12,"Plantaginaceae","Lamiales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:101"
"Bo2","tree","Vicia sativa","Bo2_tree",2023-06-12,"Fabaceae","Fabales",50.804695,5.003687,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Bo2:tree:2023-06-12:102"
"Ge1","crtl","Anisantha sterilis","Ge1_crtl",2023-05-25,"Poaceae","Poales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:103"
"Ge1","crtl","Arrhenatherum elatius","Ge1_crtl",2023-05-25,"Poaceae","Poales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:104"
"Ge1","crtl","Cardamine hirsuta","Ge1_crtl",2023-05-25,"Brassicaceae","Brassicales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:105"
"Ge1","crtl","Cirsium arvense","Ge1_crtl",2023-05-25,"Asteraceae","Asterales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:106"
"Ge1","crtl","Epilobium hirsutum","Ge1_crtl",2023-05-25,"Onagraceae","Myrtales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:107"
"Ge1","crtl","Galium aparine","Ge1_crtl",2023-05-25,"Rubiaceae","Gentianales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:108"
"Ge1","crtl","Rubus Sec. Rubus","Ge1_crtl",2023-05-25,"Rosaceae","Rosales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:109"
"Ge1","crtl","Solanum dulcamara","Ge1_crtl",2023-05-25,"Solanaceae","Solanales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:110"
"Ge1","crtl","Stellaria media","Ge1_crtl",2023-05-25,"Caryophyllaceae","Caryophyllales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:111"
"Ge1","crtl","Urtica dioica","Ge1_crtl",2023-05-25,"Urticaceae","Rosales",51.011478,3.685224,"plants","Ad","","Jari Vandendendriessche",75,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:crtl:2023-05-25:112"
"Ge1","tree","Acorus calamus","Ge1_tree",2023-05-25,"Acoraceae","Acorales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:113"
"Ge1","tree","Arrhenatherum elatius","Ge1_tree",2023-05-25,"Poaceae","Poales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:114"
"Ge1","tree","Equisetum fluviatile","Ge1_tree",2023-05-25,"Equisetaceae","Equisetales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:115"
"Ge1","tree","Galium aparine","Ge1_tree",2023-05-25,"Rubiaceae","Gentianales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:116"
"Ge1","tree","Iris pseudacorus","Ge1_tree",2023-05-25,"Iridaceae","Asparagales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:117"
"Ge1","tree","Phalaris arundinacea","Ge1_tree",2023-05-25,"Poaceae","Poales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:118"
"Ge1","tree","Populus x canadensis (P. deltoides x P. nigra)","Ge1_tree",2023-05-25,"Salicaceae","Malpighiales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:119"
"Ge1","tree","Ranunculus repens","Ge1_tree",2023-05-25,"Ranunculaceae","Ranunculales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:120"
"Ge1","tree","Rubus Sec. Rubus","Ge1_tree",2023-05-25,"Rosaceae","Rosales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:121"
"Ge1","tree","Solanum dulcamara","Ge1_tree",2023-05-25,"Solanaceae","Solanales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:122"
"Ge1","tree","Urtica dioica","Ge1_tree",2023-05-25,"Urticaceae","Rosales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:123"
"Ge1","tree","Vicia sativa","Ge1_tree",2023-05-25,"Fabaceae","Fabales",51.01141,3.686242,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ge1:tree:2023-05-25:124"
"Ie","crop","Chenopodium album","Ie_crop",2023-05-27,"Amaranthaceae","Caryophyllales",50.898197,2.833149,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crop:2023-05-27:125"
"Ie","crop","Stellaria media","Ie_crop",2023-05-27,"Caryophyllaceae","Caryophyllales",50.898197,2.833149,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crop:2023-05-27:126"
"Ie","crop","Tripleurospermum maritimum","Ie_crop",2023-05-27,"Asteraceae","Asterales",50.898197,2.833149,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crop:2023-05-27:127"
"Ie","crop","Triticum aestivum","Ie_crop",2023-05-27,"Poaceae","Poales",50.898197,2.833149,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crop:2023-05-27:128"
"Ie","crtl","Achillea millefolium","Ie_crtl",2023-05-27,"Asteraceae","Asterales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:129"
"Ie","crtl","Anisantha sterilis","Ie_crtl",2023-05-27,"Poaceae","Poales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:130"
"Ie","crtl","Arrhenatherum elatius","Ie_crtl",2023-05-27,"Poaceae","Poales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:131"
"Ie","crtl","Artemisia vulgaris","Ie_crtl",2023-05-27,"Asteraceae","Asterales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:132"
"Ie","crtl","Dactylis glomerata","Ie_crtl",2023-05-27,"Poaceae","Poales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:133"
"Ie","crtl","Equisetum arvense","Ie_crtl",2023-05-27,"Equisetaceae","Equisetales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:134"
"Ie","crtl","Galium aparine","Ie_crtl",2023-05-27,"Rubiaceae","Gentianales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:135"
"Ie","crtl","Geranium molle","Ie_crtl",2023-05-27,"Geraniaceae","Geraniales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:136"
"Ie","crtl","Lamium album","Ie_crtl",2023-05-27,"Lamiaceae","Lamiales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:137"
"Ie","crtl","Ranunculus repens","Ie_crtl",2023-05-27,"Ranunculaceae","Ranunculales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:138"
"Ie","crtl","Raphanus raphanistrum","Ie_crtl",2023-05-27,"Brassicaceae","Brassicales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:139"
"Ie","crtl","Rubus Sec. Rubus","Ie_crtl",2023-05-27,"Rosaceae","Rosales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:140"
"Ie","crtl","Urtica dioica","Ie_crtl",2023-05-27,"Urticaceae","Rosales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:141"
"Ie","crtl","Vicia sativa","Ie_crtl",2023-05-27,"Fabaceae","Fabales",50.898647,2.833769,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:crtl:2023-05-27:142"
"Ie","tree","Anisantha sterilis","Ie_tree",2023-05-27,"Poaceae","Poales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:143"
"Ie","tree","Artemisia vulgaris","Ie_tree",2023-05-27,"Asteraceae","Asterales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:144"
"Ie","tree","Crataegus monogyna","Ie_tree",2023-05-27,"Rosaceae","Rosales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:145"
"Ie","tree","Galium aparine","Ie_tree",2023-05-27,"Rubiaceae","Gentianales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:146"
"Ie","tree","Geranium robertianum","Ie_tree",2023-05-27,"Geraniaceae","Geraniales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:147"
"Ie","tree","Glechoma hederacea","Ie_tree",2023-05-27,"Lamiaceae","Lamiales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:148"
"Ie","tree","Hedera helix","Ie_tree",2023-05-27,"Araliaceae","Apiales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:149"
"Ie","tree","Lamium album","Ie_tree",2023-05-27,"Lamiaceae","Lamiales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:150"
"Ie","tree","Lapsana communis","Ie_tree",2023-05-27,"Asteraceae","Asterales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:151"
"Ie","tree","Mercurialis annua","Ie_tree",2023-05-27,"Euphorbiaceae","Malpighiales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:152"
"Ie","tree","Poa trivialis","Ie_tree",2023-05-27,"Poaceae","Poales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:153"
"Ie","tree","Populus x canadensis (P. deltoides x P. nigra)","Ie_tree",2023-05-27,"Salicaceae","Malpighiales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:154"
"Ie","tree","Raphanus raphanistrum","Ie_tree",2023-05-27,"Brassicaceae","Brassicales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:155"
"Ie","tree","Sambucus nigra","Ie_tree",2023-05-27,"Viburnaceae","Dipsacales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:156"
"Ie","tree","Sisymbrium officinale","Ie_tree",2023-05-27,"Brassicaceae","Brassicales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:157"
"Ie","tree","Solanum tuberosum","Ie_tree",2023-05-27,"Solanaceae","Solanales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:158"
"Ie","tree","Sonchus oleraceus","Ie_tree",2023-05-27,"Asteraceae","Asterales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:159"
"Ie","tree","Stellaria media","Ie_tree",2023-05-27,"Caryophyllaceae","Caryophyllales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:160"
"Ie","tree","Taraxacum officinale s.l. (incl. all sec.)","Ie_tree",2023-05-27,"Asteraceae","Asterales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:161"
"Ie","tree","Urtica dioica","Ie_tree",2023-05-27,"Urticaceae","Rosales",50.897827,2.834499,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie:tree:2023-05-27:162"
"Ie1","crtl","Apium graveolens","Ie1_crtl",2023-05-27,"Apiaceae","Apiales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:163"
"Ie1","crtl","Capsella bursa-pastoris","Ie1_crtl",2023-05-27,"Brassicaceae","Brassicales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:164"
"Ie1","crtl","Chenopodium album","Ie1_crtl",2023-05-27,"Amaranthaceae","Caryophyllales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:165"
"Ie1","crtl","Convolvulus sepium","Ie1_crtl",2023-05-27,"Convolvulaceae","Solanales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:166"
"Ie1","crtl","Crepis capillaris","Ie1_crtl",2023-05-27,"Asteraceae","Asterales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:167"
"Ie1","crtl","Equisetum arvense","Ie1_crtl",2023-05-27,"Equisetaceae","Equisetales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:168"
"Ie1","crtl","Erigeron canadensis","Ie1_crtl",2023-05-27,"Asteraceae","Asterales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:169"
"Ie1","crtl","Geranium molle","Ie1_crtl",2023-05-27,"Geraniaceae","Geraniales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:170"
"Ie1","crtl","Hordeum vulgare","Ie1_crtl",2023-05-27,"Poaceae","Poales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:171"
"Ie1","crtl","Poa annua","Ie1_crtl",2023-05-27,"Poaceae","Poales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:172"
"Ie1","crtl","Sonchus oleraceus","Ie1_crtl",2023-05-27,"Asteraceae","Asterales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:173"
"Ie1","crtl","Stellaria media","Ie1_crtl",2023-05-27,"Caryophyllaceae","Caryophyllales",50.869884,2.80778,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ie1:crtl:2023-05-27:174"
