"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method","occurrenceID"
"89","Ge1","crtl","Certhia brachydactyla","Certhiidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:89"
"90","Ge1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:90"
"91","Ge1","crtl","Corvus corone","Corvidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:91"
"92","Ge1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:92"
"93","Ge1","crtl","Curruca communis","Sylviidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:93"
"94","Ge1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:94"
"95","Ge1","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:95"
"96","Ge1","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:96"
"97","Ge1","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:97"
"98","Ge1","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:98"
"99","Ge1","crtl","Streptopelia decaocto","Columbidae","Columbiformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:99"
"100","Ge1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:crtl:2023-05-25:100"
"101","Ge1","tree","Anas platyrhynchos","Anatidae","Anseriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:101"
"102","Ge1","tree","Curruca communis","Sylviidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:102"
"103","Ge1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:103"
"104","Ge1","tree","Motacilla alba","Motacillidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:104"
"105","Ge1","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:105"
"106","Ge1","tree","Prunella modularis","Prunellidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:106"
"107","Ge1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:107"
"108","Ge1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ge1:tree:2023-05-25:108"
"109","Ie","crop","Alauda arvensis","Alaudidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:109"
"110","Ie","crop","Anas crecca","Anatidae","Anseriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:110"
"111","Ie","crop","Curruca communis","Sylviidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:111"
"112","Ie","crop","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:112"
"113","Ie","crop","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:113"
"114","Ie","crop","Motacilla flava","Motacillidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:114"
"115","Ie","crop","Phasianus colchicus","Phasianidae","Galliformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:115"
"116","Ie","crop","Prunella modularis","Prunellidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:116"
"117","Ie","crop","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:117"
"118","Ie","crop","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:118"
"119","Ie","crop","Turdus merula","Turdidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crop:2023-05-27:119"
"120","Ie","crtl","Chloris chloris","Fringillidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:120"
"121","Ie","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:121"
"122","Ie","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:122"
"123","Ie","crtl","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:123"
"124","Ie","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:124"
"125","Ie","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:125"
"126","Ie","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:126"
"127","Ie","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:crtl:2023-05-27:127"
"128","Ie","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:128"
"129","Ie","tree","Columba oenas","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:129"
"130","Ie","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:130"
"131","Ie","tree","Curruca communis","Sylviidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:131"
"132","Ie","tree","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:132"
"133","Ie","tree","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:133"
"134","Ie","tree","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:134"
"135","Ie","tree","Passer montanus","Passeridae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:135"
"136","Ie","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:136"
"137","Ie","tree","Pica pica","Corvidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:137"
"138","Ie","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:138"
"139","Ie","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:139"
"140","Ie","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:140"
"141","Ie","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:141"
"142","Ie","tree","Turdus merula","Turdidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie:tree:2023-05-27:142"
"143","Ie1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:143"
"144","Ie1","crtl","Emberiza schoeniclus","Emberizidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:144"
"145","Ie1","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:145"
"146","Ie1","crtl","Perdix perdix","Phasianidae","Galliformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:146"
"147","Ie1","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:147"
"148","Ie1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:148"
"149","Ie1","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:crtl:2023-05-27:149"
"150","Ie1","tree","Buteo buteo","Accipitridae","Accipitriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:150"
"151","Ie1","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:151"
"152","Ie1","tree","Columba oenas","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:152"
"153","Ie1","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:153"
"154","Ie1","tree","Coloeus monedula","Corvidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:154"
"155","Ie1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:155"
"156","Ie1","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:156"
"157","Ie1","tree","Fulica atra","Rallidae","Gruiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:157"
"158","Ie1","tree","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:158"
"159","Ie1","tree","Parus major","Paridae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:159"
"160","Ie1","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:160"
"161","Ie1","tree","Pica pica","Corvidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:161"
"162","Ie1","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:162"
"163","Ie1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:163"
"164","Ie1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:164"
"165","Ie1","tree","Turdus merula","Turdidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Ie1:tree:2023-05-27:165"
